Block|DatabaseName|ServerName|RunAtUtc|SqlServerVersion
-----|------------|----------|--------|----------------
PREAMBLE|NexGenErpDb|DESKTOP-FIIBE97\SQLEXPRESS|2026-08-26 15:58:54.7695433|Microsoft SQL Server 2019 (RTM) - 15.0.2000.5 (X64) 
	Sep 24 2019 13:48:23 
	Copyright (C) 2019 Microsoft Corporation
	Express Edition (64-bit) on Windows 10 Pro 10.0 <X64> (Build 26200: ) (Hypervisor)

Block|TableName|IndexName|IndexType|IsUnique|IsPrimaryKey|IsUniqueConstraint|HasFilter|FilterDefinition|KeyColumns
BLOCK1-NUMBERCOLUMNS|CompanyDetails|PFRegistrationNumber|nvarchar|50|1
BLOCK1-NUMBERCOLUMNS|CompanyDetails|PhoneNumber|nvarchar|40|1
BLOCK1-NUMBERCOLUMNS|CompanyDetails|SEZRegistrationNumber|nvarchar|60|1
BLOCK1-NUMBERCOLUMNS|CompanyDetails|ShopEstablishmentNumber|nvarchar|60|1
BLOCK1-NUMBERCOLUMNS|CompanyDetails|UdyamNumber|nvarchar|60|1
BLOCK1-NUMBERCOLUMNS|ContactPerson|PhoneNo|nvarchar|20|1
BLOCK1-NUMBERCOLUMNS|ContractReview|ContractNo|nvarchar|50|0
BLOCK1-NUMBERCOLUMNS|ContractReview|OANo|nvarchar|60|1
BLOCK1-NUMBERCOLUMNS|ContractReview|Suffix|nvarchar|24|0
BLOCK1-NUMBERCOLUMNS|ContractReviewMaster|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|ContractReviewSub|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|CostCenter|ProjectNo|nvarchar|30|0
BLOCK1-NUMBERCOLUMNS|CreditNote|ACKNO|nvarchar|106|1
BLOCK1-NUMBERCOLUMNS|CreditNote|CreditNo|nvarchar|30|0
BLOCK1-NUMBERCOLUMNS|CreditNote|IRNNo|nvarchar|320|1
BLOCK1-NUMBERCOLUMNS|CreditNote|IsManualInvNo|bit|1|1
BLOCK1-NUMBERCOLUMNS|CreditNote|Suffix|nvarchar|24|0
BLOCK1-NUMBERCOLUMNS|CreditNoteSub|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|Customer|CINNo|nvarchar|100|1
BLOCK1-NUMBERCOLUMNS|Customer|ContactNo|nvarchar|30|1
BLOCK1-NUMBERCOLUMNS|Customer|GSTNo|nvarchar|30|0
BLOCK1-NUMBERCOLUMNS|Customer|PANNo|nvarchar|20|1
BLOCK1-NUMBERCOLUMNS|Customer|TanNo|nvarchar|100|1
BLOCK1-NUMBERCOLUMNS|CustomerIndirect|ContactNo|nvarchar|20|1
BLOCK1-NUMBERCOLUMNS|CustomerIndirect|GSTNo|nvarchar|30|1
BLOCK1-NUMBERCOLUMNS|CustomerIndirect|PANNo|nvarchar|20|1
BLOCK1-NUMBERCOLUMNS|DcRunningNumber|LastNumber|bigint|8|0
BLOCK1-NUMBERCOLUMNS|DcRunningNumber|Suffix|nvarchar|40|0
BLOCK1-NUMBERCOLUMNS|DebitNote|ACKNO|nvarchar|106|1
BLOCK1-NUMBERCOLUMNS|DebitNote|DebitNo|nvarchar|30|0
BLOCK1-NUMBERCOLUMNS|DebitNote|IRNNo|nvarchar|320|1
BLOCK1-NUMBERCOLUMNS|DebitNote|IsManualInvNo|bit|1|1
BLOCK1-NUMBERCOLUMNS|DebitNote|Suffix|nvarchar|24|0
BLOCK1-NUMBERCOLUMNS|DebitNoteSub|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|DefectInfo|DefectNo|int|4|0
BLOCK1-NUMBERCOLUMNS|EnquiryFeasibility|FesNo|nvarchar|40|0
BLOCK1-NUMBERCOLUMNS|EnquiryFeasibility|QuotRefNo|nvarchar|100|1
BLOCK1-NUMBERCOLUMNS|EnquiryFeasibility|RefEnqNo|nvarchar|40|0
BLOCK1-NUMBERCOLUMNS|EnquiryFeasibility|Suffix|nvarchar|-1|1
BLOCK1-NUMBERCOLUMNS|EnquiryFeasibilitySub|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|EnquiryPurchase|EnquiryNo|nvarchar|60|0
BLOCK1-NUMBERCOLUMNS|EnquiryPurchase|POCContactNo|nvarchar|30|1
BLOCK1-NUMBERCOLUMNS|EnquiryPurchase|Suffix|nvarchar|20|0
BLOCK1-NUMBERCOLUMNS|EnquiryPurchasesub|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|EnquirySales|EnquiryNo|nvarchar|60|0
BLOCK1-NUMBERCOLUMNS|EnquirySales|POCContactNo|nvarchar|-1|1
BLOCK1-NUMBERCOLUMNS|EnquirySales|Suffix|nvarchar|-1|0
BLOCK1-NUMBERCOLUMNS|EnquirySalesSub|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|Estimate|EnquiryNo|nvarchar|-1|1
BLOCK1-NUMBERCOLUMNS|Estimate|EstiamateNo|nvarchar|60|0
BLOCK1-NUMBERCOLUMNS|Estimate|Suffix|nvarchar|-1|0
BLOCK1-NUMBERCOLUMNS|ExpInv|ACKNO|nvarchar|106|1
BLOCK1-NUMBERCOLUMNS|ExpInv|DocketNumber|nvarchar|-1|1
BLOCK1-NUMBERCOLUMNS|ExpInv|DriverNo|nvarchar|26|1
BLOCK1-NUMBERCOLUMNS|ExpInv|EWayNo|nvarchar|30|1
BLOCK1-NUMBERCOLUMNS|ExpInv|ExpInvNo|nvarchar|30|0
BLOCK1-NUMBERCOLUMNS|ExpInv|FlightOrVesselNo|nvarchar|-1|1
BLOCK1-NUMBERCOLUMNS|ExpInv|IRNNo|nvarchar|320|1
BLOCK1-NUMBERCOLUMNS|ExpInv|IsManualInvNo|bit|1|1
BLOCK1-NUMBERCOLUMNS|ExpInv|Suffix|nvarchar|24|0
BLOCK1-NUMBERCOLUMNS|ExpInv|TransDocNo|nvarchar|30|1
BLOCK1-NUMBERCOLUMNS|ExpInv|VehicleNo|nvarchar|26|1
BLOCK1-NUMBERCOLUMNS|ExpInvSub|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|FinalInspection|BatchNo|nvarchar|500|1
BLOCK1-NUMBERCOLUMNS|FinalInspection|DCNo|nvarchar|500|1
BLOCK1-NUMBERCOLUMNS|FinalInspection|InspectNo|nvarchar|500|0
BLOCK1-NUMBERCOLUMNS|FinalInspection|NCRNo|nvarchar|500|0
BLOCK1-NUMBERCOLUMNS|FinalInspection|PONo|nvarchar|500|1
BLOCK1-NUMBERCOLUMNS|FinalInspection|SheetSlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|FinalInspection|Suffix|nvarchar|-1|0
BLOCK1-NUMBERCOLUMNS|FundTrans|ChequeNo|nvarchar|200|1
BLOCK1-NUMBERCOLUMNS|FundTrans|TransNo|nvarchar|300|1
BLOCK1-NUMBERCOLUMNS|Grouping|FRCNo|nvarchar|200|0
BLOCK1-NUMBERCOLUMNS|GroupingSub|SlNo|int|4|1
BLOCK1-NUMBERCOLUMNS|HRMasterSetting|EmplrCodeNo|decimal|9|0
BLOCK1-NUMBERCOLUMNS|HRMasterSetting|EmplrPFAcNo|decimal|9|0
BLOCK1-NUMBERCOLUMNS|HRMasterSetting|EmprAcGroupNo|decimal|9|0
BLOCK1-NUMBERCOLUMNS|HSNMaster|Slno|int|4|0
BLOCK1-NUMBERCOLUMNS|IncomingInspections|BatchNo|nvarchar|500|1
BLOCK1-NUMBERCOLUMNS|IncomingInspections|DCNo|nvarchar|500|1
BLOCK1-NUMBERCOLUMNS|IncomingInspections|Grnno|nvarchar|-1|0
BLOCK1-NUMBERCOLUMNS|IncomingInspections|InspectNo|nvarchar|500|1
BLOCK1-NUMBERCOLUMNS|IncomingInspections|NCRNo|nvarchar|500|1
BLOCK1-NUMBERCOLUMNS|IncomingInspections|SheetSlNo|int|4|1
BLOCK1-NUMBERCOLUMNS|IncomingInspections|Suffix|nvarchar|-1|0
BLOCK1-NUMBERCOLUMNS|InvoiceAutoRunningNumber|LastNumber|bigint|8|0
BLOCK1-NUMBERCOLUMNS|InvoiceAutoRunningNumber|Suffix|nvarchar|40|0
BLOCK1-NUMBERCOLUMNS|Item|BatchNo|nvarchar|-1|1
BLOCK1-NUMBERCOLUMNS|Item|DrawingNo|nvarchar|100|1
BLOCK1-NUMBERCOLUMNS|Item|RackNo|nvarchar|100|1
BLOCK1-NUMBERCOLUMNS|ItemHistory|BatchNo|nvarchar|-1|1
BLOCK1-NUMBERCOLUMNS|ItemHistory|DrawingNo|nvarchar|-1|1
BLOCK1-NUMBERCOLUMNS|ItemHistory|RackNo|nvarchar|-1|1
BLOCK1-NUMBERCOLUMNS|JobOrder|JobNo|nvarchar|20|0
BLOCK1-NUMBERCOLUMNS|JobOrder|Suffix|nvarchar|20|0
BLOCK1-NUMBERCOLUMNS|JobOrderSub|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|LabInv|ACKNO|nvarchar|106|1
BLOCK1-NUMBERCOLUMNS|LabInv|IRNNo|nvarchar|320|1
BLOCK1-NUMBERCOLUMNS|LabInv|IsManualInvNo|bit|1|1
BLOCK1-NUMBERCOLUMNS|LabInv|LabInvNo|nvarchar|-1|0
BLOCK1-NUMBERCOLUMNS|LabInv|Suffix|nvarchar|-1|0
BLOCK1-NUMBERCOLUMNS|LabInvSub|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|LabourDcOutgoing|DcNo|nvarchar|40|0
BLOCK1-NUMBERCOLUMNS|LabourDcOutgoing|EwayNo|nvarchar|40|1
BLOCK1-NUMBERCOLUMNS|LabourDcOutgoing|IsManualDcNo|bit|1|1
BLOCK1-NUMBERCOLUMNS|LabourDcOutgoing|Suffix|nvarchar|20|0
BLOCK1-NUMBERCOLUMNS|LabourDcOutgoing|TransDocNo|nvarchar|60|1
BLOCK1-NUMBERCOLUMNS|LabourDcOutgoing|VehicleNo|nvarchar|40|1
BLOCK1-NUMBERCOLUMNS|LabourDcOutgoingSub|BatchNo|nvarchar|60|1
BLOCK1-NUMBERCOLUMNS|LabourDcOutgoingSub|HeatNo|nvarchar|60|1
BLOCK1-NUMBERCOLUMNS|LabourDcOutgoingSub|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|LabourDcOutgoingSub|WONo|nvarchar|60|1
BLOCK1-NUMBERCOLUMNS|LabourGRN|BatchNo|nvarchar|-1|1
BLOCK1-NUMBERCOLUMNS|LabourGRN|GRNNo|nvarchar|60|0
BLOCK1-NUMBERCOLUMNS|LabourGRN|RefDcNo|nvarchar|-1|0
BLOCK1-NUMBERCOLUMNS|LabourGRN|Suffix|nvarchar|20|0
BLOCK1-NUMBERCOLUMNS|LabourGRN|VehicleNo|nvarchar|40|1
BLOCK1-NUMBERCOLUMNS|LabourGRNSub|BatchNo|nvarchar|60|1
BLOCK1-NUMBERCOLUMNS|LabourGRNSub|HeatNo|nvarchar|60|1
BLOCK1-NUMBERCOLUMNS|LabourGRNSub|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|LabourGRNSub|WONo|nvarchar|60|1
BLOCK1-NUMBERCOLUMNS|LabourSCN|SCNNo|nvarchar|30|0
BLOCK1-NUMBERCOLUMNS|LabourSCN|Suffix|nvarchar|20|0
BLOCK1-NUMBERCOLUMNS|LabourSCNSub|BatchNo|nvarchar|60|1
BLOCK1-NUMBERCOLUMNS|LabourSCNSub|HeatNo|nvarchar|60|1
BLOCK1-NUMBERCOLUMNS|LabourSCNSub|InspectionNo|nvarchar|100|1
BLOCK1-NUMBERCOLUMNS|LabourSCNSub|NCRNo|nvarchar|100|1
BLOCK1-NUMBERCOLUMNS|LabourSCNSub|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|Leads|GSTNo|nvarchar|30|1
BLOCK1-NUMBERCOLUMNS|Leads|PANNo|nvarchar|20|1
BLOCK1-NUMBERCOLUMNS|Leads|PhoneNo|nvarchar|26|1
BLOCK1-NUMBERCOLUMNS|LeaveApplication|LeaveApplicationNo|nvarchar|-1|0
BLOCK1-NUMBERCOLUMNS|Machine|SerialNo|nvarchar|100|0
BLOCK1-NUMBERCOLUMNS|MaintenanceSchedule|DocNo|nvarchar|-1|0
BLOCK1-NUMBERCOLUMNS|MaintenanceSchedule|RevisionNo|int|4|0
BLOCK1-NUMBERCOLUMNS|MasterInspection|InspectNo|nvarchar|500|0
BLOCK1-NUMBERCOLUMNS|MasterInspection|Suffix|nvarchar|-1|0
BLOCK1-NUMBERCOLUMNS|MaterialIssNote|IssueNo|nvarchar|40|0
BLOCK1-NUMBERCOLUMNS|MaterialIssNote|Suffix|nvarchar|-1|0
BLOCK1-NUMBERCOLUMNS|MaterialIssNoteSub|BatchNo|nvarchar|100|1
BLOCK1-NUMBERCOLUMNS|MaterialIssNoteSub|RackNo|nvarchar|100|1
BLOCK1-NUMBERCOLUMNS|MaterialIssNoteSub|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|MaterialReq|MReqNo|nvarchar|40|0
BLOCK1-NUMBERCOLUMNS|MaterialReq|Suffix|nvarchar|20|0
BLOCK1-NUMBERCOLUMNS|MaterialReqSub|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|MfgDc|DcNo|nvarchar|30|0
BLOCK1-NUMBERCOLUMNS|MfgDc|EwayBillNo|nvarchar|-1|1
BLOCK1-NUMBERCOLUMNS|MfgDc|IsManualDcNo|bit|1|1
BLOCK1-NUMBERCOLUMNS|MfgDc|RefGRNNo|nvarchar|-1|1
BLOCK1-NUMBERCOLUMNS|MfgDc|Suffix|nvarchar|20|0
BLOCK1-NUMBERCOLUMNS|MfgDc|TransDocNo|nvarchar|200|1
BLOCK1-NUMBERCOLUMNS|MfgDc|VehicleNo|nvarchar|-1|0
BLOCK1-NUMBERCOLUMNS|MfgDcSub|RefPoNo|nvarchar|-1|1
BLOCK1-NUMBERCOLUMNS|MfgDcSub|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|MfgInv|ACKNO|nvarchar|106|1
BLOCK1-NUMBERCOLUMNS|MfgInv|DriverNo|nvarchar|20|1
BLOCK1-NUMBERCOLUMNS|MfgInv|EWayNo|nvarchar|30|1
BLOCK1-NUMBERCOLUMNS|MfgInv|InvNo|nvarchar|30|0
BLOCK1-NUMBERCOLUMNS|MfgInv|IRNNo|nvarchar|320|1
BLOCK1-NUMBERCOLUMNS|MfgInv|IsManualInvNo|bit|1|1
BLOCK1-NUMBERCOLUMNS|MfgInv|LcNo|nvarchar|40|1
BLOCK1-NUMBERCOLUMNS|MfgInv|Suffix|nvarchar|24|0
BLOCK1-NUMBERCOLUMNS|MfgInv|TransDocNo|nvarchar|30|1
BLOCK1-NUMBERCOLUMNS|MfgInv|VehicleNo|nvarchar|26|1
BLOCK1-NUMBERCOLUMNS|MfgInvSub|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|MfgPo|OANo|nvarchar|100|1
BLOCK1-NUMBERCOLUMNS|MfgPo|OAWONO|nvarchar|-1|1
BLOCK1-NUMBERCOLUMNS|MfgPo|PONo|nvarchar|100|0
BLOCK1-NUMBERCOLUMNS|MfgPo|SaleOrderNo|nvarchar|100|1
BLOCK1-NUMBERCOLUMNS|MfgPo|Suffix|nvarchar|-1|0
BLOCK1-NUMBERCOLUMNS|MfgPoSub|LineNo|int|4|1
BLOCK1-NUMBERCOLUMNS|MfgPoSub|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|MfgPoSub|WoNO|nvarchar|-1|1
BLOCK1-NUMBERCOLUMNS|MfgQuote|IsRevisionNo|bit|1|0
BLOCK1-NUMBERCOLUMNS|MfgQuote|QuoteNo|nvarchar|900|0
BLOCK1-NUMBERCOLUMNS|MfgQuote|RevisionQuoteNo|int|4|1
BLOCK1-NUMBERCOLUMNS|MfgQuote|Suffix|nvarchar|900|0
BLOCK1-NUMBERCOLUMNS|MfgQuoteSub|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|OfferLetter|OfferNo|nvarchar|-1|0
BLOCK1-NUMBERCOLUMNS|OfferLetter|Suffix|nvarchar|-1|0
BLOCK1-NUMBERCOLUMNS|OfferLetterSub|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|Payments|ChequeNo|nvarchar|-1|1
BLOCK1-NUMBERCOLUMNS|Payments|PaymentNo|nvarchar|-1|1
BLOCK1-NUMBERCOLUMNS|Payments|Suffix|nvarchar|-1|0
BLOCK1-NUMBERCOLUMNS|PaymentsSub|BillNo|nvarchar|-1|0
BLOCK1-NUMBERCOLUMNS|PerformaInv|InvNo|nvarchar|100|0
BLOCK1-NUMBERCOLUMNS|PerformaInv|Suffix|nvarchar|-1|0
BLOCK1-NUMBERCOLUMNS|PerformaInvSub|RefPoNo|nvarchar|-1|1
BLOCK1-NUMBERCOLUMNS|PerformaInvSub|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|PoType|SeriesNo|nvarchar|-1|0
BLOCK1-NUMBERCOLUMNS|ProcessFlowChart|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|ProductionIssueAssy|IssueNo|nvarchar|100|0
BLOCK1-NUMBERCOLUMNS|ProductionIssueAssy|Suffix|nvarchar|20|0
BLOCK1-NUMBERCOLUMNS|ProductionIssueAssySub|BatchNo|nvarchar|200|1
BLOCK1-NUMBERCOLUMNS|ProductionIssueAssySub|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|ProductionIssueComp|IssueNo|nvarchar|100|0
BLOCK1-NUMBERCOLUMNS|ProductionIssueComp|Suffix|nvarchar|20|0
BLOCK1-NUMBERCOLUMNS|ProductionIssueCompSub|BatchNo|nvarchar|200|1
BLOCK1-NUMBERCOLUMNS|ProductionIssueCompSub|HeatNo|nvarchar|-1|1
BLOCK1-NUMBERCOLUMNS|ProductionIssueCompSub|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|ProductionLog|BatchNo|nvarchar|100|1
BLOCK1-NUMBERCOLUMNS|ProductionLog|LogNo|nvarchar|100|0
BLOCK1-NUMBERCOLUMNS|ProductionLog|Suffix|nvarchar|100|0
BLOCK1-NUMBERCOLUMNS|ProductionReturnAssy|ReturnNo|nvarchar|100|0
BLOCK1-NUMBERCOLUMNS|ProductionReturnAssy|Suffix|nvarchar|20|0
BLOCK1-NUMBERCOLUMNS|ProductionReturnAssySub|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|ProductionReturnComp|ReturnNo|nvarchar|100|0
BLOCK1-NUMBERCOLUMNS|ProductionReturnComp|Suffix|nvarchar|20|0
BLOCK1-NUMBERCOLUMNS|ProductionReturnCompSub|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|ProductionSCNAssy|SCNNo|nvarchar|100|0
BLOCK1-NUMBERCOLUMNS|ProductionSCNAssy|Suffix|nvarchar|20|0
BLOCK1-NUMBERCOLUMNS|ProductionSCNAssySub|InsNO|nvarchar|-1|1
BLOCK1-NUMBERCOLUMNS|ProductionSCNAssySub|NCRNo|nvarchar|-1|1
BLOCK1-NUMBERCOLUMNS|ProductionSCNAssySub|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|ProductionSCNComp|SCNNo|nvarchar|100|0
BLOCK1-NUMBERCOLUMNS|ProductionSCNComp|Suffix|nvarchar|20|0
BLOCK1-NUMBERCOLUMNS|ProductionSCNCompSub|InsNO|nvarchar|-1|1
BLOCK1-NUMBERCOLUMNS|ProductionSCNCompSub|NCRNo|nvarchar|-1|1
BLOCK1-NUMBERCOLUMNS|ProductionSCNCompSub|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|PurchaseGRN|GRNNo|nvarchar|30|0
BLOCK1-NUMBERCOLUMNS|PurchaseGRN|RefDcNo|nvarchar|100|1
BLOCK1-NUMBERCOLUMNS|PurchaseGRN|RefInvNo|nvarchar|100|1
BLOCK1-NUMBERCOLUMNS|PurchaseGRN|Suffix|nvarchar|20|0
BLOCK1-NUMBERCOLUMNS|PurchaseGRNSub|BatchNo|nvarchar|60|1
BLOCK1-NUMBERCOLUMNS|PurchaseGRNSub|HeatNo|nvarchar|-1|1
BLOCK1-NUMBERCOLUMNS|PurchaseGRNSub|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|PurchaseInvoice|EWayNo|nvarchar|-1|1
BLOCK1-NUMBERCOLUMNS|PurchaseInvoice|InvNo|nvarchar|100|0
BLOCK1-NUMBERCOLUMNS|PurchaseInvoice|Suffix|nvarchar|20|0
BLOCK1-NUMBERCOLUMNS|PurchaseInvoiceSub|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|PurchaseQuote|QuoteNo|nvarchar|-1|0
BLOCK1-NUMBERCOLUMNS|PurchaseQuote|Suffix|nvarchar|-1|0
BLOCK1-NUMBERCOLUMNS|PurchaseQuoteSub|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|PurchaseSCN|SCNNo|nvarchar|30|0
BLOCK1-NUMBERCOLUMNS|PurchaseSCN|Suffix|nvarchar|20|0
BLOCK1-NUMBERCOLUMNS|PurchaseSCNSub|BatchNo|nvarchar|60|1
BLOCK1-NUMBERCOLUMNS|PurchaseSCNSub|HeatNo|nvarchar|60|1
BLOCK1-NUMBERCOLUMNS|PurchaseSCNSub|InspectionNo|nvarchar|100|1
BLOCK1-NUMBERCOLUMNS|PurchaseSCNSub|NCRNo|nvarchar|100|1
BLOCK1-NUMBERCOLUMNS|PurchaseSCNSub|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|PurchPo|PONo|nvarchar|100|0
BLOCK1-NUMBERCOLUMNS|PurchPo|RevisionNo|int|4|1
BLOCK1-NUMBERCOLUMNS|PurchPo|Suffix|nvarchar|20|0
BLOCK1-NUMBERCOLUMNS|PurchPoSub|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|Receipts|ChequeNo|nvarchar|-1|1
BLOCK1-NUMBERCOLUMNS|Receipts|ReceiptNo|nvarchar|-1|1
BLOCK1-NUMBERCOLUMNS|Receipts|Suffix|nvarchar|-1|1
BLOCK1-NUMBERCOLUMNS|ReceiptsSub|BillNo|nvarchar|-1|1
BLOCK1-NUMBERCOLUMNS|RouteCard|RCNo|nvarchar|-1|0
BLOCK1-NUMBERCOLUMNS|RouteCard|RMBatchNo|nvarchar|-1|1
BLOCK1-NUMBERCOLUMNS|RouteCard|Suffix|nvarchar|-1|0
BLOCK1-NUMBERCOLUMNS|RouteCardRelease|RcReleaseNo|nvarchar|-1|0
BLOCK1-NUMBERCOLUMNS|RouteCardRelease|Suffix|nvarchar|-1|0
BLOCK1-NUMBERCOLUMNS|RouteCardReleaseSub|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|RouteCardSub|SeqNo|int|4|1
BLOCK1-NUMBERCOLUMNS|RouteCardSub|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|Salary|ESICQNo|nvarchar|-1|1
BLOCK1-NUMBERCOLUMNS|Salary|PFCQNo|nvarchar|-1|1
BLOCK1-NUMBERCOLUMNS|SCNGen|SCNGenNo|nvarchar|-1|0
BLOCK1-NUMBERCOLUMNS|SCNGen|Suffix|nvarchar|20|0
BLOCK1-NUMBERCOLUMNS|SCNGenSub|BatchNo|nvarchar|100|1
BLOCK1-NUMBERCOLUMNS|SCNGenSub|RackNo|nvarchar|100|1
BLOCK1-NUMBERCOLUMNS|SCNGenSub|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|ServiceBills|DcNo|nvarchar|-1|1
BLOCK1-NUMBERCOLUMNS|ServiceBills|InvNo|nvarchar|900|0
BLOCK1-NUMBERCOLUMNS|ServiceBills|Suffix|nvarchar|-1|0
BLOCK1-NUMBERCOLUMNS|ServiceBills|VehicleNo|nvarchar|-1|1
BLOCK1-NUMBERCOLUMNS|ServiceBillsSub|RefPoNo|nvarchar|-1|1
BLOCK1-NUMBERCOLUMNS|ServiceBillsSub|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|Staff|AccNo|nvarchar|36|1
BLOCK1-NUMBERCOLUMNS|Staff|ESICodeNo|nvarchar|20|1
BLOCK1-NUMBERCOLUMNS|Staff|PFCodeNo|nvarchar|40|1
BLOCK1-NUMBERCOLUMNS|Staff|PhoneNo|nvarchar|26|0
BLOCK1-NUMBERCOLUMNS|Staff|UANNo|nvarchar|24|1
BLOCK1-NUMBERCOLUMNS|StaffEducation|Slno|int|4|0
BLOCK1-NUMBERCOLUMNS|StaffEmergency|MobileNo|nvarchar|100|1
BLOCK1-NUMBERCOLUMNS|StaffEmergency|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|StaffFamilyDetail|Mobno|nvarchar|40|1
BLOCK1-NUMBERCOLUMNS|StaffFamilyDetail|Slno|int|4|0
BLOCK1-NUMBERCOLUMNS|StaffLoan|LoanNo|nvarchar|100|0
BLOCK1-NUMBERCOLUMNS|StockAdd|BatchNo|nvarchar|100|1
BLOCK1-NUMBERCOLUMNS|StockAdd|RefNo|nvarchar|-1|0
BLOCK1-NUMBERCOLUMNS|StockIssue|BatchNo|nvarchar|100|1
BLOCK1-NUMBERCOLUMNS|StockIssue|RefNo|nvarchar|100|1
BLOCK1-NUMBERCOLUMNS|StockIssueRequest|RequestNo|nvarchar|40|0
BLOCK1-NUMBERCOLUMNS|StockIssueRequest|Suffix|nvarchar|-1|0
BLOCK1-NUMBERCOLUMNS|StockIssueRequestSub|BatchNo|nvarchar|100|1
BLOCK1-NUMBERCOLUMNS|StockIssueRequestSub|RackNo|nvarchar|100|1
BLOCK1-NUMBERCOLUMNS|StockIssueRequestSub|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|StoreInterTrans|ISTNo|nvarchar|-1|0
BLOCK1-NUMBERCOLUMNS|StoreInterTrans|Suffix|nvarchar|20|0
BLOCK1-NUMBERCOLUMNS|StoreInterTransSub|BatchNo|nvarchar|-1|1
BLOCK1-NUMBERCOLUMNS|StoreInterTransSub|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|StoreMap|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|SubConDcOut|ContactNumber|nvarchar|26|1
BLOCK1-NUMBERCOLUMNS|SubConDcOut|DcNo|nvarchar|100|0
BLOCK1-NUMBERCOLUMNS|SubConDcOut|EwayBillNumber|nvarchar|300|1
BLOCK1-NUMBERCOLUMNS|SubConDcOut|EwayTransDocNo|nvarchar|30|1
BLOCK1-NUMBERCOLUMNS|SubConDcOut|Suffix|nvarchar|50|1
BLOCK1-NUMBERCOLUMNS|SubConDcOut|VehicleNo|nvarchar|26|1
BLOCK1-NUMBERCOLUMNS|SubConDcOutSub|BatchNo|nvarchar|200|1
BLOCK1-NUMBERCOLUMNS|SubConDcOutSub|HeatNo|nvarchar|100|1
BLOCK1-NUMBERCOLUMNS|SubConDcOutSub|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|SubConGRN|GRNNo|nvarchar|100|0
BLOCK1-NUMBERCOLUMNS|SubConGRN|Suffix|nvarchar|20|0
BLOCK1-NUMBERCOLUMNS|SubConGRNSub|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|SubConInv|EWayNo|nvarchar|-1|1
BLOCK1-NUMBERCOLUMNS|SubConInv|InvNo|nvarchar|40|0
BLOCK1-NUMBERCOLUMNS|SubConInv|Suffix|nvarchar|20|0
BLOCK1-NUMBERCOLUMNS|SubConInvSub|SlNo|int|4|0
BLOCK1-NUMBERCOLUMNS|SubConSCN|SCNNo|nvarchar|100|0
BLOCK1-NUMBERCOLUMNS|SubConSCN|Suffix|nvarchar|20|0
BLOCK1-NUMBERCOLUMNS|SubConSCNSub|InsNO|nvarchar|-1|1
BLOCK1-NUMBERCOLUMNS|SubConSCNSub|NCRNo|nvarchar|-1|1
BLOCK1-NUMBERCOLUMNS|SubConSCNSub|SlNo|int|4|0
